"","age","day","grp.job","marital","education","housing","loan","contact","grp.month","grp.duration","grp.campaign","grp.pdays","grp.previous","y.subscribe"
"6669",37,28,"3","1","2","1","0","0","1","0","0","0","0",0
"37596",44,14,"1","2","2","1","1","2","1","0","2","0","0",0
"29694",50,3,"3","2","2","1","0","2","0","0","2","2","2",0
"15401",30,18,"2","2","3","1","1","2","2","1","0","0","0",0
"33484",38,20,"1","2","2","1","0","2","1","0","2","1","1",0
"4917",37,21,"3","1","2","1","0","0","1","2","0","0","0",1
"19014",57,5,"2","2","3","0","0","2","2","1","0","0","0",0
"10756",35,17,"2","2","3","0","0","0","2","0","2","0","0",0
"8032",39,2,"3","1","2","1","0","0","2","0","0","0","0",0
"15665",60,21,"0","0","3","0","0","2","2","1","0","0","0",0
"29973",39,4,"1","1","2","1","1","2","0","1","1","0","0",0
"28780",51,30,"3","1","2","1","0","2","0","1","0","1","1",0
"3336",60,15,"0","2","3","1","0","0","1","0","0","0","0",0
"19979",51,8,"3","2","1","0","0","2","2","0","1","0","0",0
"37415",57,13,"2","0","3","1","0","2","1","2","1","2","1",0
"37446",43,13,"3","1","2","1","0","2","1","0","1","0","0",0
"8943",39,4,"1","1","1","1","0","0","2","1","2","0","0",0
"10775",45,17,"1","2","2","1","0","0","2","0","2","0","0",0
"18848",51,4,"2","2","3","0","0","2","2","0","0","0","0",0
"41367",37,31,"0","2","3","0","0","1","2","0","1","1","1",0
"28952",45,2,"1","2","2","1","0","2","0","0","0","0","0",0
"37096",38,13,"1","2","1","0","0","2","1","2","0","0","0",1
"44348",71,30,"3","2","2","0","0","1","2","1","0","2","1",1
"40513",65,7,"0","2","0","0","0","2","2","2","0","0","0",0
"43572",66,28,"0","2","1","0","0","2","1","0","0","1","1",0
"13186",51,8,"0","2","2","0","1","2","2","0","2","0","0",0
"12454",39,1,"3","1","2","0","0","0","2","0","2","0","0",0
"37764",28,14,"0","2","2","1","1","2","1","0","1","0","0",0
"7546",26,30,"3","1","2","1","1","0","1","0","1","0","0",0
"20622",49,12,"1","2","1","0","0","2","2","2","2","0","0",1
"8820",28,4,"2","1","3","1","0","0","2","1","0","0","0",0
"24399",31,17,"2","2","3","0","0","2","3","2","0","0","0",0
"42090",22,30,"0","1","2","0","0","2","3","2","1","0","0",1
"34483",53,5,"2","0","3","1","0","2","1","0","1","0","0",0
"13376",34,9,"1","2","2","1","0","2","2","2","0","0","0",0
"7966",40,2,"3","2","2","1","0","0","2","0","1","0","0",0
"41637",23,25,"3","1","2","0","0","2","3","1","0","1","1",0
"28311",35,29,"3","2","2","0","1","2","0","2","0","2","1",0
"16158",49,22,"3","2","2","0","0","1","2","2","2","0","0",0
"36831",33,12,"2","0","3","1","1","2","1","0","1","2","1",0
"43630",41,5,"3","1","3","1","0","2","1","1","0","1","2",1
"40275",43,15,"2","2","3","0","0","2","2","1","1","0","0",1
"9791",30,9,"2","1","3","1","0","0","2","0","2","0","0",0
"17711",25,29,"3","1","2","1","0","2","2","0","2","0","0",0
"5990",33,26,"2","1","2","1","0","0","1","2","1","0","0",0
"39389",37,22,"3","2","2","1","0","2","1","0","0","1","2",0
"19210",45,6,"1","2","0","0","0","2","2","1","1","0","0",0
"37360",35,13,"2","1","3","0","1","2","1","0","0","0","0",0
"13012",28,7,"0","1","2","0","0","2","2","2","0","0","0",0
"31205",34,2,"2","2","3","1","0","2","1","0","2","1","2",0
"12273",44,24,"2","2","1","0","0","0","2","1","1","0","0",0
"43542",41,26,"3","1","3","0","0","2","1","0","1","1","1",0
"20443",31,12,"2","1","3","0","0","2","2","0","1","0","0",0
"14056",33,11,"3","2","3","1","0","2","2","1","0","0","0",0
"40514",58,7,"0","2","1","0","0","1","2","2","0","0","0",1
"37635",47,14,"3","0","2","1","0","2","1","0","0","0","0",0
"7227",41,29,"2","2","2","1","0","0","1","2","0","0","0",0
"41199",35,20,"2","1","3","0","0","2","2","1","0","0","0",1
"17135",27,25,"3","1","2","1","0","2","2","0","2","0","0",0
"28026",42,28,"2","2","2","0","0","2","0","1","1","0","0",0
"9101",56,5,"0","2","1","0","1","0","2","0","0","0","0",0
"45164",71,9,"0","2","2","0","0","2","3","2","1","1","1",0
"17928",47,30,"2","2","3","0","0","1","2","0","2","0","0",0
"36322",46,11,"3","1","0","1","0","2","1","1","2","0","0",0
"11793",35,20,"1","2","1","1","0","0","2","0","0","0","0",0
"11893",36,20,"1","1","1","1","0","0","2","0","2","0","0",0
"20248",34,11,"2","2","3","0","0","2","2","0","2","0","0",0
"32230",39,16,"2","2","3","1","0","2","1","2","0","2","1",0
"37711",26,14,"3","1","2","1","0","2","1","2","0","0","0",1
"3591",42,15,"1","2","1","1","0","0","1","2","1","0","0",0
"11841",43,20,"3","2","2","0","0","0","2","2","0","0","0",0
"37556",55,14,"2","0","3","1","0","1","1","2","1","0","0",0
"26245",51,20,"1","2","3","1","0","1","3","0","0","0","0",0
"10081",27,11,"3","1","0","0","0","0","2","1","2","0","0",0
"33939",37,30,"1","2","2","0","0","2","1","2","0","0","0",1
"9545",46,6,"3","2","1","1","0","0","2","2","1","0","0",0
"44109",69,8,"0","2","2","0","0","2","2","2","1","0","0",1
"40516",81,7,"2","2","3","0","0","2","2","0","0","0","0",0
"17868",58,30,"0","2","1","0","0","2","2","1","2","0","0",0
"42446",30,7,"0","1","2","0","0","2","0","2","1","0","0",1
"25715",54,19,"3","2","0","0","1","2","3","0","0","1","1",0
"2980",45,14,"3","2","1","1","0","0","1","0","0","0","0",0
"41685",50,2,"1","2","1","0","0","1","3","2","1","0","0",0
"30997",41,9,"3","2","0","1","0","2","0","0","1","0","0",0
"27487",56,21,"2","0","3","0","0","2","3","0","2","0","0",0
"25623",32,19,"2","1","3","1","0","2","3","2","0","0","0",0
"36565",32,12,"1","2","1","0","0","2","1","0","2","0","0",0
"28078",53,28,"1","2","2","0","0","2","0","0","1","0","0",0
"5299",31,23,"2","2","3","1","0","0","1","1","0","0","0",0
"31586",44,3,"3","1","2","1","0","2","1","2","1","0","0",0
"31172",36,27,"3","2","2","1","1","2","0","0","0","1","1",0
"32963",70,17,"0","2","2","0","0","2","1","1","0","0","0",0
"10274",37,12,"0","1","3","0","0","0","2","2","1","0","0",0
"21173",36,14,"3","2","2","0","0","2","2","0","0","0","0",0
"13720",37,10,"2","2","2","1","1","2","2","1","2","0","0",0
"16287",47,23,"1","2","2","1","0","2","2","0","0","0","0",0
"27969",32,28,"0","2","2","1","0","2","0","2","0","0","0",0
"44363",46,2,"0","2","3","0","0","2","2","2","1","2","1",0
"10963",46,17,"2","2","3","0","0","0","2","0","2","0","0",0
"12374",43,27,"2","2","3","1","0","0","2","0","2","0","0",0
"19578",47,7,"2","2","3","1","0","2","2","0","1","0","0",0
"34041",31,30,"2","1","3","1","0","2","1","0","1","1","1",0
"24022",35,29,"2","1","3","0","0","2","2","2","2","0","0",0
"1605",41,8,"1","2","1","1","0","0","1","1","2","0","0",0
"32517",44,17,"1","2","2","1","0","2","1","2","0","0","0",0
"1380",60,8,"0","2","1","0","0","0","1","2","0","0","0",0
"29383",65,2,"0","2","1","0","0","1","0","2","1","0","0",0
"44037",44,29,"1","1","2","1","0","0","2","0","0","2","2",0
"9116",53,5,"0","0","2","0","0","0","2","1","0","0","0",0
"32233",28,16,"1","2","1","1","0","2","1","2","0","0","0",0
"1712",38,9,"2","2","2","1","0","0","1","2","0","0","0",0
"31377",24,23,"3","1","2","0","0","2","1","0","1","0","0",0
"4950",31,21,"3","2","2","1","1","0","1","0","0","0","0",0
"32850",35,17,"2","2","3","1","0","2","1","2","0","0","0",0
"221",40,5,"0","2","2","1","0","0","1","2","0","0","0",0
"5671",32,26,"3","2","2","0","0","0","1","2","2","0","0",0
"30775",34,6,"3","2","2","0","0","2","0","0","1","0","0",0
"37849",39,14,"1","1","1","1","0","2","1","0","0","2","1",0
"2023",54,9,"2","2","3","0","0","0","1","0","1","0","0",0
"3981",35,16,"1","1","2","1","0","0","1","0","2","0","0",0
"41037",74,14,"0","2","3","0","0","2","2","1","1","0","0",0
"17497",47,28,"1","2","1","0","1","1","2","1","1","0","0",0
"44752",31,9,"2","2","3","0","0","2","3","1","0","1","2",1
"4987",33,21,"3","1","2","1","0","0","1","1","0","0","0",0
"14392",49,14,"2","2","3","0","0","2","2","1","1","0","0",0
"36947",43,12,"0","0","1","1","0","2","1","0","1","0","0",0
"27674",51,21,"3","2","2","0","0","1","3","0","1","0","0",0
"31075",64,13,"3","2","2","1","0","2","0","0","1","0","0",0
"18304",45,31,"1","2","1","0","0","2","2","0","2","0","0",0
"39770",37,1,"3","2","3","0","0","2","2","0","0","0","0",0
"33383",50,20,"2","0","3","1","1","2","1","1","0","0","0",0
"8975",53,5,"0","2","2","0","0","0","2","0","0","0","0",0
"11379",57,19,"0","1","2","0","0","0","2","1","0","0","0",0
"20916",44,13,"2","0","3","0","0","2","2","0","1","0","0",0
"16756",49,24,"3","0","2","1","1","2","2","0","1","0","0",0
"7021",50,28,"1","2","2","1","0","0","1","2","1","0","0",0
"34569",27,5,"1","2","1","1","0","2","1","0","1","0","0",0
"22534",59,22,"3","2","2","1","0","2","2","2","2","0","0",1
"20696",33,12,"2","2","2","1","0","2","2","2","1","0","0",0
"11740",52,20,"0","2","3","0","0","0","2","2","0","0","0",1
"41282",43,26,"2","0","3","1","0","2","2","0","2","2","1",0
"27917",47,28,"0","2","1","0","0","1","0","2","1","0","0",0
"6074",27,26,"3","2","2","1","0","0","1","2","0","0","0",0
"32200",32,16,"1","2","2","1","0","2","1","2","0","2","1",1
"44622",36,1,"2","1","3","1","0","2","3","0","0","2","1",0
"18031",52,30,"1","1","2","1","0","2","2","2","1","0","0",0
"4588",37,20,"2","2","2","1","0","0","1","0","0","0","0",0
"40246",50,15,"2","2","3","0","0","2","2","2","1","1","1",1
"5182",30,21,"1","1","2","1","1","0","1","1","2","0","0",0
"30031",34,4,"3","2","2","1","1","2","0","2","1","1","2",0
"14880",47,16,"1","0","2","1","0","2","2","0","0","0","0",0
"907",27,7,"3","1","2","1","0","0","1","2","2","0","0",0
"5650",44,26,"3","2","2","1","0","0","1","2","1","0","0",0
"25633",32,19,"3","1","2","1","0","2","3","0","1","0","0",0
"24164",37,12,"3","2","2","1","1","1","3","0","0","0","0",0
"13712",44,10,"2","2","3","1","0","2","2","0","0","0","0",0
"6339",31,27,"2","1","3","1","1","0","1","1","0","0","0",0
"13285",36,8,"1","1","2","0","0","2","2","1","1","0","0",0
"30201",35,5,"3","0","2","1","0","2","0","0","0","2","1",0
"13253",49,8,"1","2","2","1","0","2","2","1","0","0","0",0
"18431",31,31,"3","2","0","1","0","2","2","2","2","0","0",0
"5842",30,26,"3","2","2","0","0","0","1","0","1","0","0",0
"8987",53,5,"1","2","1","0","0","0","2","2","0","0","0",0
"41384",63,1,"0","2","0","0","0","2","3","0","1","0","0",0
"10729",33,16,"2","2","3","0","0","0","2","0","2","0","0",0
"45143",34,8,"3","2","3","1","0","2","3","0","1","1","2",0
"30849",43,9,"1","2","2","1","0","2","0","0","1","2","1",0
"37539",32,14,"3","1","2","1","0","2","1","1","1","0","0",0
"5870",29,26,"1","2","2","1","1","0","1","0","0","0","0",0
"36928",49,12,"3","2","2","1","1","2","1","2","1","2","1",0
"40181",51,5,"3","2","3","0","0","1","2","1","1","0","0",0
"5106",31,21,"1","2","2","1","0","0","1","0","0","0","0",0
"19541",36,7,"3","2","2","0","1","2","2","0","1","0","0",0
"21014",47,14,"3","0","2","0","1","2","2","0","1","0","0",0
"42595",33,7,"3","0","2","1","0","0","0","0","0","0","0",0
"3146",41,14,"1","0","2","1","0","0","1","2","1","0","0",1
"42107",65,2,"0","2","1","0","0","1","3","2","0","0","0",0
"33545",39,20,"2","1","3","1","1","2","1","0","1","2","2",0
"21809",51,20,"3","2","2","1","0","2","2","0","1","0","0",0
"34111",58,30,"0","2","2","1","1","2","1","2","1","2","1",0
"41001",28,13,"3","1","2","0","0","2","2","1","1","1","1",1
"2090",57,12,"0","2","2","1","0","0","1","0","1","0","0",0
"26538",38,20,"2","2","3","0","0","2","3","0","0","0","0",0
"33464",32,20,"3","2","2","1","0","2","1","0","0","0","0",0
"19517",60,7,"3","2","3","0","0","2","2","0","1","0","0",0
"5382",24,23,"3","2","2","1","1","0","1","2","0","0","0",0
"33645",33,20,"3","1","2","1","1","2","1","1","1","0","0",0
"6571",39,28,"1","2","3","1","1","0","1","0","1","0","0",0
"12309",43,25,"1","2","1","0","0","0","2","0","2","0","0",0
"4907",31,21,"3","2","3","1","0","0","1","2","0","0","0",0
"18589",39,31,"1","2","2","0","0","2","2","0","0","0","0",0
"28832",54,30,"3","2","0","0","0","2","0","2","0","0","0",0
"2578",31,13,"3","1","2","1","0","0","1","0","0","0","0",0
"25423",31,18,"3","2","2","1","0","2","3","2","0","1","1",0
"22331",53,22,"2","2","3","0","1","2","2","0","1","0","0",0
"3867",41,16,"3","2","2","1","0","0","1","0","0","0","0",0
"9448",59,6,"3","2","2","0","0","0","2","0","1","0","0",0
"37344",31,13,"1","2","2","1","1","2","1","0","0","0","0",0
"37783",54,14,"1","2","1","1","0","2","1","1","0","0","0",0
"41182",34,20,"2","2","3","0","0","2","2","1","1","1","1",0
"4082",60,19,"3","2","2","1","0","0","1","1","0","0","0",0
"44095",29,7,"2","1","3","0","0","2","2","1","1","2","1",1
"21708",31,19,"3","2","2","0","0","2","2","0","1","0","0",0
"26730",43,20,"3","2","2","1","0","2","3","0","1","0","0",0
"10588",38,16,"1","2","1","0","0","0","2","0","0","0","0",0
"20080",31,11,"1","2","1","1","0","2","2","0","2","0","0",0
"43051",28,15,"0","1","3","0","0","2","0","2","2","0","0",1
"5282",30,23,"3","1","2","1","0","0","1","1","0","0","0",0
"39648",32,26,"2","1","3","0","0","2","1","1","1","1","1",1
"44084",29,6,"2","1","0","0","0","2","2","1","0","1","1",0
"27272",38,21,"2","0","3","0","0","2","3","0","0","1","1",0
"6260",57,27,"1","2","1","1","0","0","1","0","1","0","0",0
"9558",52,6,"3","2","2","0","0","0","2","0","0","0","0",0
"9325",39,6,"0","2","2","0","0","0","2","0","0","0","0",0
"8787",25,4,"1","1","2","1","0","0","2","2","0","0","0",0
"6266",32,27,"3","1","2","1","0","0","1","0","1","0","0",0
"7255",39,29,"1","2","2","0","0","0","1","1","1","0","0",0
"36467",32,11,"2","1","3","1","0","2","1","0","1","2","1",0
"44127",35,12,"3","1","3","0","0","0","2","0","0","0","0",0
"18000",56,30,"2","2","3","0","0","2","2","0","1","0","0",0
"36628",41,12,"3","2","2","1","0","2","1","1","0","2","1",0
"38737",60,18,"2","0","3","1","0","2","1","1","2","0","0",0
"3285",47,15,"3","2","2","1","0","0","1","2","1","0","0",0
"43835",26,31,"3","1","3","0","0","2","1","2","0","0","0",1
"26440",55,20,"3","2","2","1","0","2","3","1","0","0","0",0
"34631",53,5,"3","2","1","1","1","2","1","2","2","1","2",0
"39435",39,22,"0","1","2","0","0","1","1","0","1","0","0",0
"35002",38,6,"1","0","1","1","1","2","1","0","1","1","2",0
"40114",41,4,"3","1","2","0","0","1","2","0","1","0","0",0
"20603",54,12,"2","0","3","1","0","2","2","1","1","0","0",0
"24331",39,17,"2","2","3","1","0","2","3","1","0","1","1",0
"44251",24,21,"0","1","2","0","0","2","2","1","0","1","1",1
"28011",42,28,"2","2","3","1","1","2","0","0","0","0","0",0
"44271",49,23,"3","2","2","1","0","2","2","0","0","1","1",0
"15339",59,18,"1","2","2","0","0","2","2","0","0","0","0",0
"35935",55,8,"2","0","3","1","0","1","1","0","1","2","1",0
"16621",45,24,"3","2","0","0","0","2","2","1","1","0","0",0
"34613",33,5,"1","2","1","1","0","2","1","1","0","2","1",0
"1582",34,8,"1","2","1","1","0","0","1","1","1","0","0",0
"4793",40,21,"2","1","1","1","0","0","1","0","0","0","0",0
"26711",49,20,"3","1","0","1","0","2","3","0","1","1","1",0
"39891",45,2,"2","2","3","1","0","2","2","0","0","1","1",0
"26383",31,20,"3","1","2","1","0","2","3","2","1","1","1",0
"32793",37,17,"2","2","2","1","0","2","1","0","0","0","0",0
"43246",33,8,"2","1","3","0","0","2","1","1","1","0","0",1
"14131",46,11,"3","1","2","1","0","2","2","1","1","0","0",0
"11219",50,18,"3","2","2","1","0","0","2","0","0","0","0",0
"43268",46,10,"2","0","3","0","0","2","1","0","0","1","1",0
"14244",43,14,"1","2","2","1","0","2","2","2","1","0","0",0
"7625",37,30,"2","0","3","1","0","0","1","0","0","0","0",0
"18541",40,31,"1","1","3","0","0","2","2","2","2","0","0",1
"39390",49,22,"0","2","3","0","0","2","1","0","0","1","1",0
"11016",28,17,"1","2","1","1","1","0","2","1","2","0","0",0
"30339",36,5,"2","1","3","0","0","2","0","0","0","0","0",0
"11338",36,18,"1","2","1","1","0","0","2","1","1","0","0",0
"10720",51,16,"1","2","1","0","1","0","2","0","2","0","0",0
"16382",26,23,"2","1","3","0","0","2","2","1","0","0","0",0
"26527",39,20,"2","2","3","0","0","2","3","0","0","0","0",0
"29527",31,3,"3","2","2","1","0","2","0","1","2","0","0",0
"29576",31,3,"1","2","1","0","0","2","0","0","1","0","0",0
"6837",29,28,"3","2","3","1","0","0","1","0","0","0","0",0
"35414",34,7,"2","2","3","0","0","2","1","0","0","1","1",0
"14680",31,15,"1","2","2","0","1","1","2","1","1","0","0",0
"24445",33,17,"2","2","2","1","0","2","3","2","0","0","0",0
"16721",51,24,"2","2","1","1","0","2","2","2","1","0","0",0
"40657",53,6,"2","2","3","0","0","2","2","0","0","1","2",1
"27290",30,21,"2","2","2","1","1","2","3","2","0","1","1",0
"39249",45,18,"3","2","2","0","1","2","1","0","2","2","2",0
"7841",25,30,"1","1","2","1","0","0","1","0","2","0","0",0
"10806",41,17,"2","2","3","0","0","0","2","0","0","0","0",0
"29024",31,2,"3","1","2","0","0","2","0","2","0","0","0",0
"16816",37,24,"1","2","1","1","0","2","2","2","2","0","0",0
"8197",57,2,"0","2","2","1","0","0","2","0","1","0","0",0
"39542",32,26,"3","1","3","0","0","2","1","0","0","1","1",0
"20889",53,13,"3","0","2","0","0","2","2","0","0","0","0",0
"34728",35,6,"1","2","2","1","0","2","1","0","2","2","1",0
"3933",25,16,"3","1","2","1","1","0","1","1","1","0","0",0
"11531",38,19,"3","1","2","0","0","0","2","0","1","0","0",0
"34527",32,5,"2","1","3","1","0","2","1","1","0","0","0",0
"29754",43,4,"3","2","3","1","0","2","0","0","0","0","0",0
"17555",40,29,"1","1","2","0","0","2","2","0","1","0","0",0
"23025",37,26,"3","2","2","1","1","2","2","0","2","0","0",0
"31208",36,2,"3","0","3","0","0","2","1","0","0","0","0",0
"3526",43,15,"1","1","2","1","0","0","1","1","1","0","0",0
"29548",26,3,"1","1","2","0","1","2","0","2","0","0","0",0
"3130",59,14,"0","2","2","1","0","0","1","1","1","0","0",0
"25564",30,19,"3","1","1","1","1","2","3","2","0","0","0",1
"37863",34,14,"2","1","0","1","0","2","1","0","1","0","0",0
"8396",51,3,"2","2","3","1","0","0","2","1","0","0","0",0
"18878",46,4,"1","2","1","0","0","2","2","0","0","0","0",0
"36748",37,12,"3","2","2","1","0","2","1","0","1","2","1",0
"11620",41,19,"1","2","1","0","0","0","2","2","1","0","0",1
"8544",43,3,"2","2","3","0","0","0","2","0","1","0","0",0
"40814",30,11,"2","1","3","0","0","2","2","1","1","1","1",1
"21810",41,20,"3","0","2","0","0","2","2","1","1","0","0",0
"4444",38,20,"1","2","2","1","0","0","1","0","0","0","0",0
"2280",28,12,"0","1","2","1","0","0","1","0","1","0","0",0
"38180",25,15,"1","1","2","1","0","2","1","1","0","0","0",0
"1065",29,7,"3","1","2","1","0","0","1","0","1","0","0",0
"8049",38,2,"1","2","1","1","0","0","2","0","1","0","0",0
"19417",46,6,"3","0","2","0","0","2","2","2","2","0","0",0
"9178",39,5,"3","2","2","0","0","0","2","1","1","0","0",0
"12664",50,4,"1","2","2","1","1","1","2","0","1","0","0",0
"2186",49,12,"3","1","2","1","0","0","1","2","0","0","0",0
"3895",41,16,"2","2","3","1","0","0","1","0","0","0","0",0
"30115",42,4,"3","1","3","1","0","1","0","0","2","0","0",0
"18391",36,31,"3","2","2","0","1","2","2","0","1","0","0",0
"33378",30,20,"1","2","2","1","0","2","1","1","1","2","1",0
"20901",34,13,"3","1","3","0","0","1","2","2","1","0","0",0
"175",60,5,"3","0","2","1","0","0","1","0","0","0","0",0
"39354",31,18,"1","1","2","1","0","2","1","0","1","0","0",0
"22283",30,21,"2","2","3","0","0","2","2","0","1","0","0",0
"6929",34,28,"1","2","2","1","1","0","1","0","1","0","0",0
"42520",27,18,"0","1","2","0","0","2","0","0","2","1","1",1
"36611",39,12,"1","2","2","1","1","2","1","2","1","0","0",0
"19275",52,6,"1","2","1","1","0","2","2","0","1","0","0",0
"12347",55,26,"1","2","1","0","1","0","2","2","1","0","0",0
"40808",70,11,"1","0","1","0","0","2","2","2","0","0","0",1
"40850",64,12,"2","2","2","0","0","2","2","0","1","0","0",0
"39442",54,25,"1","2","1","0","0","1","1","0","0","1","1",0
"24374",57,17,"1","2","3","0","0","2","3","2","0","0","0",0
"32422",47,16,"2","0","2","1","1","2","1","1","1","1","1",0
"2086",37,12,"1","2","2","1","0","0","1","2","2","0","0",0
"17495",36,28,"1","0","1","0","1","2","2","0","2","0","0",0
"8745",30,4,"3","0","2","1","0","0","2","2","2","0","0",1
"26643",31,20,"3","2","2","1","0","2","3","1","1","0","0",0
"32775",36,17,"2","2","3","0","0","2","1","1","1","0","0",0
"29961",34,4,"3","2","2","1","0","2","0","1","0","2","1",0
"43074",38,19,"2","1","3","1","0","2","0","1","1","2","2",1
"36020",46,11,"1","2","1","1","0","1","1","0","2","2","1",0
"11028",38,17,"3","1","0","1","0","0","2","0","2","0","0",0
"28303",38,29,"3","0","2","0","0","2","0","0","0","0","0",0
"40084",41,4,"2","0","3","0","0","2","2","0","1","2","1",1
"178",34,5,"3","2","2","1","0","0","1","0","1","0","0",0
"41644",34,29,"2","2","3","1","0","1","3","1","0","1","1",1
"13226",30,8,"3","0","2","0","0","2","2","0","1","0","0",0
"29882",58,4,"2","2","3","1","0","2","0","0","1","2","1",0
"35452",36,7,"2","1","3","1","0","2","1","0","1","2","1",0
"40775",70,10,"1","2","1","0","0","1","2","0","0","0","0",0
"10561",39,16,"1","1","1","0","1","0","2","0","1","0","0",0
"7517",26,30,"3","0","2","1","1","0","1","1","1","0","0",0
"13820",58,10,"0","0","2","0","1","2","2","0","1","0","0",0
"27116",43,21,"2","1","3","0","0","2","3","1","1","0","0",0
"7653",57,30,"0","1","3","1","1","0","1","2","0","0","0",0
"7535",50,30,"3","2","3","1","0","0","1","0","0","0","0",0
"7503",36,29,"1","2","1","1","0","0","1","1","2","0","0",0
"37862",34,14,"1","1","2","1","0","2","1","0","0","0","0",0
"10942",40,17,"2","2","2","0","1","0","2","2","0","0","0",0
"42408",29,3,"1","1","3","0","0","2","0","1","0","2","1",1
"11303",47,18,"0","2","1","0","0","0","2","0","1","0","0",0
"29778",43,4,"3","2","2","1","0","2","0","0","0","0","0",0
"24827",36,18,"3","2","2","1","0","2","3","1","0","1","1",0
"11910",46,20,"2","2","2","0","0","0","2","0","1","0","0",0
"247",22,5,"1","1","2","1","0","0","1","0","1","0","0",0
"6709",35,28,"1","2","2","1","0","0","1","0","2","0","0",0
"11373",53,19,"3","0","2","0","0","0","2","2","0","0","0",0
"19882",41,8,"3","1","2","0","0","2","2","2","1","0","0",0
"38239",41,15,"1","2","1","1","0","2","1","2","2","0","0",0
"43055",27,15,"1","1","2","0","0","2","0","0","0","1","1",1
"10571",57,16,"3","2","2","0","0","0","2","0","0","0","0",0
"17068",27,25,"2","2","3","1","0","2","2","1","1","0","0",0
"29077",37,2,"3","1","2","1","0","2","0","0","0","2","1",0
"5342",34,23,"1","1","2","1","0","0","1","1","0","0","0",0
"16812",28,24,"3","1","2","1","0","2","2","2","1","0","0",1
"43432",78,8,"0","0","1","0","0","2","1","2","0","0","0",1
"41536",38,10,"2","2","3","0","0","2","3","2","1","0","0",0
"4797",31,21,"3","2","2","1","0","0","1","1","1","0","0",0
"9347",54,6,"2","2","2","0","0","0","2","0","0","0","0",0
"16430",55,23,"3","2","2","0","1","2","2","1","1","0","0",0
"40507",38,7,"0","2","1","1","0","2","2","2","0","2","1",1
"15793",29,21,"1","2","2","1","1","2","2","1","0","0","0",0
"39260",56,18,"1","2","2","1","0","1","1","0","1","0","0",0
"27597",45,21,"1","2","2","1","1","2","3","1","1","1","1",0
"21216",32,18,"3","1","2","0","0","2","2","0","1","0","0",0
"38904",44,18,"2","2","1","1","0","2","1","1","1","0","0",0
"17841",35,29,"3","2","2","1","0","2","2","1","2","0","0",0
"44001",35,27,"2","2","3","0","0","0","2","0","0","0","0",0
"16854",49,25,"1","2","2","1","0","2","2","0","1","0","0",0
"23855",49,29,"2","1","2","0","0","2","2","0","1","0","0",0
"44773",25,13,"0","1","2","0","0","2","3","1","1","1","1",1
"10704",42,16,"1","2","0","0","0","0","2","0","0","0","0",0
"15382",39,18,"3","2","2","0","1","2","2","0","0","0","0",0
"28456",46,29,"1","2","2","1","0","2","0","0","1","2","1",0
"7698",58,30,"2","2","2","1","0","0","1","0","0","0","0",0
"29168",29,2,"3","1","2","1","0","2","0","0","0","0","0",1
"13659",47,9,"3","2","2","1","1","1","2","2","0","0","0",0
"13324",36,8,"2","1","3","1","1","2","2","2","1","0","0",0
"5941",54,26,"1","2","2","1","0","0","1","0","1","0","0",0
"16402",48,23,"3","0","1","0","1","2","2","1","1","0","0",0
"37302",51,13,"3","2","2","1","0","2","1","0","1","0","0",0
"9903",52,9,"0","2","1","0","0","0","2","0","0","0","0",0
"22370",58,22,"0","2","3","0","0","2","2","1","1","0","0",0
"22209",50,21,"2","2","3","0","0","2","2","0","1","0","0",0
"8770",39,4,"1","2","2","1","1","0","2","1","1","0","0",0
"25589",55,19,"3","2","2","0","0","2","3","2","0","0","0",0
"41513",50,9,"1","2","1","0","0","1","3","1","1","1","1",1
"28638",26,29,"1","1","2","1","0","2","0","1","1","2","2",0
"33361",78,20,"0","2","1","0","0","2","1","2","0","0","0",1
"43418",50,5,"1","2","1","0","0","1","1","2","0","0","0",1
"5289",32,23,"2","1","2","1","0","0","1","0","0","0","0",0
"10281",45,12,"2","2","3","0","0","0","2","0","1","0","0",0
"26087",33,19,"1","2","2","1","0","2","3","2","1","0","0",0
"12361",47,27,"3","2","2","1","0","0","2","0","2","0","0",0
"18681",49,31,"1","2","2","0","1","1","2","0","2","0","0",0
"19632",60,7,"3","2","3","0","0","2","2","1","1","0","0",0
"42682",65,15,"0","2","1","0","0","2","0","2","2","2","1",0
"3820",37,16,"3","0","2","1","0","0","1","2","1","0","0",1
"37144",45,13,"2","2","1","1","0","1","1","0","1","2","1",0
"35844",50,8,"2","1","3","1","0","2","1","1","0","0","0",0
"25323",35,18,"1","2","2","0","0","0","3","0","1","0","0",1
"749",37,6,"1","1","2","1","0","0","1","0","1","0","0",0
"550",56,6,"3","2","2","1","0","0","1","2","0","0","0",0
"35150",26,7,"2","1","3","1","0","2","1","2","0","0","0",0
"43875",51,7,"2","2","3","0","0","0","2","1","0","0","0",1
"29032",40,2,"1","2","2","1","0","2","0","1","0","2","1",0
"19224",43,6,"2","2","2","1","0","2","2","0","1","0","0",0
"25153",50,18,"1","2","2","1","0","1","3","1","1","0","0",0
"31506",33,2,"1","2","2","1","0","2","1","0","0","2","1",0
"18215",25,30,"3","1","2","0","0","1","2","2","2","0","0",0
"17513",36,29,"2","1","3","0","0","2","2","2","2","0","0",0
"6834",26,28,"2","1","3","0","0","0","1","0","1","0","0",0
"26493",31,20,"3","2","2","1","0","2","3","0","0","0","0",0
