"","age","day","grp.job","marital","education","housing","loan","contact","grp.month","grp.duration","grp.campaign","grp.pdays","grp.previous","y.subscribe"
"19651",57,7,"2","2","3","0","0","2","2","1","2","0","0",0
"19652",41,7,"2","2","3","0","0","2","2","2","1","0","0",1
"19653",46,7,"3","2","2","1","0","2","2","2","2","0","0",0
"19654",58,7,"0","2","2","0","0","2","2","0","2","0","0",0
"19655",35,7,"2","2","3","0","0","2","2","0","2","0","0",0
"19656",61,7,"1","2","3","0","0","2","2","0","2","0","0",0
"19657",33,7,"3","1","2","0","0","2","2","0","2","0","0",0
"19658",57,7,"0","2","2","0","0","2","2","0","1","0","0",0
"19659",51,7,"0","2","2","0","0","2","2","0","2","0","0",0
"19660",46,7,"3","2","2","0","0","2","2","0","1","0","0",0
"19661",35,7,"3","1","3","0","0","2","2","0","0","0","0",0
"19662",30,7,"2","2","3","0","0","2","2","0","0","0","0",0
"19663",31,7,"2","1","3","1","0","2","2","0","1","0","0",0
"19664",31,7,"3","1","3","0","1","2","2","2","0","0","0",0
"19665",59,7,"2","0","3","0","0","2","2","1","1","0","0",0
"19666",48,7,"2","1","3","0","1","2","2","0","0","0","0",0
"19667",50,7,"3","2","2","0","0","2","2","2","0","0","0",1
"19668",56,7,"0","2","2","0","0","2","2","2","0","0","0",0
"19669",55,7,"1","2","1","1","0","2","2","0","1","0","0",0
"19670",46,7,"3","0","2","1","0","2","2","2","1","0","0",1
"19671",33,7,"2","2","3","1","0","2","2","1","1","0","0",0
"19672",56,7,"1","2","1","0","1","2","2","0","0","0","0",0
"19673",31,7,"2","2","3","0","0","2","2","2","0","0","0",1
"19674",41,7,"2","1","3","0","0","2","2","2","0","0","0",0
"19675",57,7,"0","2","2","0","0","2","2","1","2","0","0",0
"19676",55,7,"3","2","2","0","0","2","2","0","1","0","0",0
"19677",42,7,"1","2","1","0","1","2","2","1","0","0","0",0
"19678",43,7,"2","2","3","1","0","2","2","1","0","0","0",0
"19679",52,7,"2","0","3","1","0","2","2","0","1","0","0",0
"19680",45,7,"2","2","2","1","1","2","2","0","0","0","0",0
"19681",40,7,"2","0","3","0","0","2","2","0","2","0","0",0
"19682",34,7,"2","2","3","0","0","2","2","1","2","0","0",0
"19683",49,7,"3","0","2","1","0","2","2","2","1","0","0",0
"19684",36,7,"3","1","2","0","0","2","2","2","0","0","0",1
"19685",36,7,"2","1","3","1","1","2","2","0","2","0","0",0
"19686",33,7,"3","1","2","0","0","2","2","1","0","0","0",0
"19687",31,7,"1","2","1","0","0","2","2","1","0","0","0",0
"19688",33,7,"2","2","3","1","0","0","2","0","0","0","0",0
"19689",35,7,"2","2","3","0","0","2","2","2","1","0","0",0
"19690",44,7,"2","2","3","1","0","2","2","0","0","0","0",0
"19691",45,7,"3","0","2","0","0","2","2","2","1","0","0",1
"19692",56,7,"0","2","2","0","0","2","2","0","1","0","0",0
"19693",32,7,"3","1","2","0","0","2","2","2","1","0","0",0
"19694",34,7,"3","1","2","0","0","2","2","1","1","0","0",0
"19695",59,7,"3","2","1","0","0","2","2","2","1","0","0",0
"19696",36,7,"2","2","3","1","0","2","2","0","1","0","0",0
"19697",50,7,"1","2","2","1","0","2","2","1","1","0","0",0
"19698",33,7,"2","1","3","0","0","2","2","2","1","0","0",0
"19699",48,7,"3","2","2","0","1","2","2","2","2","0","0",0
"19700",45,7,"3","2","2","0","0","2","2","0","1","0","0",0
"19701",31,7,"2","2","2","0","0","2","2","0","1","0","0",0
"19702",45,7,"3","2","2","1","0","2","2","0","1","0","0",0
"19703",43,7,"3","2","3","0","0","2","2","0","2","0","0",0
"19704",32,7,"3","2","2","1","1","2","2","2","2","0","0",0
"19705",41,7,"2","2","3","1","0","2","2","1","2","0","0",0
"19706",32,7,"2","1","3","1","0","2","2","0","1","0","0",0
"19707",35,7,"3","2","2","1","1","1","2","0","2","0","0",0
"19708",59,7,"0","2","1","0","0","2","2","2","1","0","0",0
"19709",53,7,"2","2","3","0","0","1","2","1","2","0","0",0
"19710",32,7,"2","1","3","0","0","2","2","0","1","0","0",0
"19711",51,7,"3","2","2","0","0","2","2","1","1","0","0",0
"19712",36,7,"2","1","3","0","1","2","2","2","2","0","0",0
"19713",56,7,"0","2","1","0","0","2","2","0","1","0","0",0
"19714",54,7,"3","2","1","0","0","2","2","0","1","0","0",0
"19715",42,7,"3","2","2","1","1","2","2","1","1","0","0",0
"19716",34,7,"3","1","2","0","0","2","2","0","1","0","0",0
"19717",45,7,"1","2","1","0","0","2","2","1","1","0","0",0
"19718",30,7,"3","2","3","0","0","2","2","0","2","0","0",0
"19719",46,7,"3","2","2","0","0","2","2","0","1","0","0",0
"19720",47,7,"1","2","1","0","0","2","2","1","2","0","0",0
"19721",33,7,"3","1","2","0","0","2","2","0","1","0","0",0
"19722",34,7,"3","2","2","0","0","2","2","2","1","0","0",0
"19723",40,7,"3","2","3","0","0","2","2","1","1","0","0",0
"19724",41,7,"2","2","3","0","0","2","2","1","1","0","0",0
"19725",54,7,"2","2","3","0","0","2","2","0","1","0","0",0
"19726",38,7,"3","2","2","0","0","2","2","1","1","0","0",0
"19727",33,7,"3","2","2","0","0","2","2","1","1","0","0",0
"19728",48,7,"3","2","2","0","0","2","2","0","2","0","0",0
"19729",37,7,"2","1","3","1","1","2","2","1","1","0","0",0
"19730",50,7,"1","2","1","1","0","1","2","2","2","0","0",0
"19731",33,7,"3","0","2","0","0","2","2","2","2","0","0",1
"19732",51,7,"1","2","1","0","0","2","2","1","1","0","0",0
"19733",49,7,"1","2","1","0","0","1","2","0","2","0","0",0
"19734",55,7,"3","2","3","1","0","2","2","1","2","0","0",0
"19735",56,7,"1","2","1","0","0","2","2","0","2","0","0",0
"19736",56,7,"0","2","2","0","1","2","2","0","2","0","0",0
"19737",34,7,"2","2","3","0","0","2","2","2","2","0","0",0
"19738",37,7,"2","1","3","0","0","2","2","2","1","0","0",0
"19739",32,7,"2","2","3","1","0","2","2","0","1","0","0",0
"19740",33,7,"3","2","2","0","0","2","2","2","1","0","0",0
"19741",30,7,"3","1","2","0","0","2","2","0","1","0","0",0
"19742",34,7,"3","2","3","1","0","2","2","0","2","0","0",0
"19743",43,7,"2","2","3","0","0","2","2","1","2","0","0",0
"19744",53,7,"3","2","2","1","0","2","2","0","1","0","0",0
"19745",52,7,"3","2","2","0","1","2","2","1","2","0","0",0
"19746",34,8,"0","2","3","0","0","2","2","1","2","0","0",0
"19747",48,8,"3","2","2","0","0","2","2","0","2","0","0",0
"19748",48,8,"1","2","1","1","1","2","2","0","2","0","0",0
"19749",52,8,"3","0","2","0","0","2","2","0","1","0","0",0
"19750",37,8,"3","1","2","1","0","2","2","0","2","0","0",0
"19751",47,8,"2","2","2","0","0","2","2","0","1","0","0",0
"19752",53,8,"2","2","3","0","0","2","2","0","1","0","0",0
"19753",33,8,"2","2","3","0","0","2","2","0","1","0","0",0
"19754",32,8,"3","1","3","0","0","2","2","1","1","0","0",0
"19755",31,8,"2","1","2","0","0","2","2","0","1","0","0",0
"19756",35,8,"2","2","3","0","0","2","2","0","1","0","0",0
"19757",30,8,"3","1","3","0","0","2","2","0","1","0","0",0
"19758",41,8,"3","2","3","0","0","2","2","1","1","0","0",1
"19759",47,8,"2","2","2","0","0","2","2","0","1","0","0",0
"19760",44,8,"3","2","2","1","0","2","2","0","1","0","0",0
"19761",58,8,"0","2","2","0","0","2","2","0","1","0","0",0
"19762",51,8,"1","2","1","1","0","2","2","0","1","0","0",0
"19763",31,8,"2","1","3","0","0","2","2","0","1","0","0",0
"19764",33,8,"1","2","1","0","0","2","2","0","1","0","0",0
"19765",37,8,"3","1","2","0","0","2","2","2","2","0","0",1
"19766",58,8,"2","2","3","0","0","2","2","0","1","0","0",0
"19767",60,8,"2","2","3","0","0","1","2","1","1","0","0",1
"19768",45,8,"2","2","3","0","0","2","2","1","1","0","0",0
"19769",44,8,"0","2","3","0","0","2","2","0","1","0","0",0
"19770",36,8,"2","2","3","1","0","2","2","0","1","0","0",0
"19771",52,8,"1","2","2","0","0","2","2","0","1","0","0",0
"19772",41,8,"3","2","2","0","0","2","2","0","1","0","0",0
"19773",52,8,"1","2","2","0","0","2","2","0","1","0","0",0
"19774",34,8,"3","1","2","0","1","2","2","0","1","0","0",0
"19775",55,8,"0","2","1","1","1","1","2","0","2","0","0",0
"19776",32,8,"3","2","2","0","0","2","2","0","2","0","0",0
"19777",34,8,"2","2","3","0","0","2","2","0","2","0","0",0
"19778",50,8,"1","2","1","0","1","2","2","2","1","0","0",0
"19779",45,8,"1","2","2","0","0","2","2","0","1","0","0",0
"19780",31,8,"2","1","3","0","0","2","2","0","1","0","0",0
"19781",32,8,"3","2","2","0","0","2","2","0","2","0","0",0
"19782",31,8,"3","2","2","1","0","2","2","0","1","0","0",0
"19783",57,8,"3","2","1","0","0","2","2","1","1","0","0",0
"19784",53,8,"3","2","3","0","0","2","2","0","1","0","0",0
"19785",32,8,"2","1","3","0","0","2","2","1","2","0","0",0
"19786",56,8,"2","0","3","0","0","2","2","2","1","0","0",0
"19787",31,8,"1","2","2","0","0","2","2","1","2","0","0",0
"19788",31,8,"2","1","3","1","0","2","2","0","1","0","0",0
"19789",51,8,"1","2","1","0","0","2","2","0","1","0","0",0
"19790",32,8,"3","1","3","0","0","2","2","0","1","0","0",0
"19791",41,8,"3","1","2","1","1","2","2","1","1","0","0",0
"19792",60,8,"1","2","2","0","0","2","2","0","1","0","0",0
"19793",32,8,"2","2","3","0","0","2","2","0","2","0","0",0
"19794",47,8,"0","2","2","0","0","2","2","0","1","0","0",0
"19795",52,8,"1","2","2","0","0","2","2","0","1","0","0",0
"19796",42,8,"2","2","3","0","0","2","2","1","1","0","0",0
"19797",38,8,"0","2","2","0","0","2","2","0","1","0","0",0
"19798",33,8,"2","2","3","0","0","2","2","0","1","0","0",0
"19799",53,8,"3","2","3","0","0","2","2","0","1","0","0",0
"19800",31,8,"3","1","3","0","0","2","2","1","1","0","0",0
"19801",57,8,"1","2","0","0","0","2","2","0","1","0","0",0
"19802",60,8,"0","2","2","1","1","2","2","0","2","0","0",0
"19803",33,8,"3","2","2","1","1","2","2","2","1","0","0",0
"19804",47,8,"3","0","2","0","0","2","2","0","1","0","0",0
"19805",34,8,"2","2","3","1","0","2","2","0","1","0","0",0
"19806",50,8,"1","2","1","1","0","2","2","0","1","0","0",0
"19807",34,8,"3","1","3","1","0","2","2","0","1","0","0",0
"19808",33,8,"3","1","2","1","0","2","2","0","1","0","0",0
"19809",48,8,"2","2","3","0","1","2","2","0","2","0","0",0
"19810",47,8,"2","2","3","0","0","2","2","0","1","0","0",0
"19811",37,8,"3","2","2","0","0","2","2","1","1","0","0",0
"19812",41,8,"2","2","3","0","0","2","2","0","1","0","0",0
"19813",36,8,"2","0","3","0","1","2","2","0","1","0","0",0
"19814",33,8,"2","1","3","0","0","2","2","1","1","0","0",0
"19815",35,8,"2","2","2","0","0","2","2","0","1","0","0",0
"19816",30,8,"3","1","3","0","0","2","2","1","1","0","0",0
"19817",31,8,"2","2","3","0","0","2","2","0","2","0","0",0
"19818",40,8,"3","2","2","1","0","2","2","1","1","0","0",0
"19819",37,8,"3","2","2","0","0","2","2","1","2","0","0",0
"19820",33,8,"2","2","3","1","0","2","2","0","1","0","0",0
"19821",49,8,"3","2","2","0","0","2","2","0","1","0","0",0
"19822",52,8,"2","2","3","0","0","2","2","0","2","0","0",0
"19823",31,8,"3","2","3","1","1","2","2","1","1","0","0",0
"19824",47,8,"3","2","2","0","1","2","2","2","1","0","0",1
"19825",50,8,"3","2","1","0","0","2","2","0","1","0","0",0
"19826",30,8,"3","1","2","0","0","2","2","0","1","0","0",0
"19827",36,8,"2","2","3","0","0","2","2","0","1","0","0",0
"19828",46,8,"2","2","3","0","0","2","2","0","1","0","0",0
"19829",46,8,"3","2","2","1","0","2","2","0","1","0","0",0
"19830",47,8,"2","2","2","0","0","1","2","0","1","0","0",0
"19831",57,8,"0","2","1","0","0","2","2","0","2","0","0",0
"19832",39,8,"2","2","3","0","0","2","2","1","1","0","0",0
"19833",32,8,"2","2","3","0","0","2","2","0","2","0","0",0
"19834",35,8,"2","2","3","0","0","2","2","2","2","0","0",1
"19835",41,8,"2","2","2","0","0","2","2","1","1","0","0",0
"19836",35,8,"2","1","3","1","0","2","2","0","2","0","0",0
"19837",52,8,"1","2","2","0","0","2","2","0","2","0","0",0
"19838",37,8,"2","2","3","1","0","2","2","2","2","0","0",0
"19839",42,8,"2","2","3","0","0","2","2","0","2","0","0",0
"19840",47,8,"1","2","2","0","0","2","2","2","1","0","0",1
"19841",46,8,"2","2","1","1","0","2","2","0","2","0","0",0
"19842",32,8,"2","0","3","1","0","2","2","0","2","0","0",0
"19843",52,8,"1","2","1","0","0","2","2","0","2","0","0",0
"19844",34,8,"2","2","3","0","0","2","2","1","1","0","0",0
"19845",31,8,"3","2","2","0","0","2","2","0","1","0","0",0
"19846",33,8,"2","2","3","0","0","2","2","1","1","0","0",0
"19847",33,8,"2","1","3","0","0","2","2","0","1","0","0",0
"19848",33,8,"3","1","2","0","0","2","2","0","1","0","0",0
"19849",35,8,"2","1","3","0","0","2","2","1","1","0","0",0
"19850",34,8,"2","2","3","0","0","2","2","2","1","0","0",0
"19851",34,8,"2","0","3","0","0","2","2","0","1","0","0",0
"19852",50,8,"2","2","2","0","0","2","2","0","1","0","0",0
"19853",30,8,"3","1","2","1","0","2","2","1","1","0","0",0
"19854",38,8,"2","2","3","0","0","2","2","1","1","0","0",0
"19855",32,8,"3","1","3","0","0","2","2","0","1","0","0",0
"19856",55,8,"2","2","3","0","0","2","2","2","1","0","0",0
"19857",44,8,"2","1","3","1","0","2","2","1","1","0","0",0
"19858",52,8,"0","2","2","0","0","2","2","0","1","0","0",0
"19859",52,8,"3","2","2","1","1","2","2","0","1","0","0",0
"19860",59,8,"1","2","2","0","0","2","2","0","1","0","0",0
"19861",31,8,"3","2","3","0","1","2","2","2","1","0","0",0
"19862",60,8,"3","1","3","0","0","2","2","1","1","0","0",0
"19863",37,8,"2","2","3","0","0","2","2","0","1","0","0",0
"19864",60,8,"1","2","2","0","0","2","2","0","2","0","0",0
"19865",47,8,"1","2","1","0","0","2","2","0","1","0","0",0
"19866",57,8,"3","2","1","1","0","2","2","0","2","0","0",0
"19867",39,8,"2","0","3","0","0","2","2","0","1","0","0",0
"19868",30,8,"2","2","3","0","0","2","2","0","1","0","0",0
"19869",43,8,"2","2","3","0","0","2","2","2","1","0","0",0
"19870",47,8,"0","2","2","0","0","2","2","0","1","0","0",0
"19871",45,8,"3","2","2","0","0","2","2","0","1","0","0",0
"19872",41,8,"3","2","2","0","0","2","2","2","1","0","0",0
"19873",39,8,"2","2","3","0","0","2","2","0","1","0","0",0
"19874",38,8,"2","2","3","0","0","0","2","1","2","0","0",1
"19875",51,8,"2","2","1","1","0","2","2","0","2","0","0",0
"19876",58,8,"0","2","1","1","1","2","2","0","1","0","0",0
"19877",53,8,"0","0","3","1","1","2","2","0","1","0","0",0
"19878",49,8,"2","2","1","0","0","2","2","0","1","0","0",0
"19879",41,8,"3","2","3","0","0","2","2","1","1","0","0",0
"19880",40,8,"3","1","2","0","0","2","2","1","2","0","0",0
"19881",34,8,"3","1","2","1","0","2","2","1","1","0","0",0
"19882",41,8,"3","1","2","0","0","2","2","2","1","0","0",0
"19883",34,8,"3","2","2","0","0","2","2","0","2","0","0",0
"19884",32,8,"3","2","3","0","0","2","2","1","1","0","0",0
"19885",33,8,"3","2","2","1","0","2","2","0","1","0","0",0
"19886",46,8,"3","2","2","0","0","2","2","0","1","0","0",0
"19887",33,8,"2","2","3","0","0","2","2","2","2","0","0",1
"19888",35,8,"2","1","3","1","0","2","2","0","1","0","0",0
"19889",44,8,"3","1","2","0","0","2","2","2","1","0","0",1
"19890",55,8,"2","2","1","0","0","2","2","0","1","0","0",0
"19891",31,8,"2","2","3","0","0","2","2","0","1","0","0",0
"19892",34,8,"2","2","3","0","0","2","2","0","1","0","0",0
"19893",34,8,"3","1","2","0","0","2","2","0","1","0","0",0
"19894",38,8,"3","1","2","0","0","2","2","2","1","0","0",0
"19895",31,8,"2","1","3","0","1","2","2","2","1","0","0",1
"19896",34,8,"2","2","3","0","0","2","2","0","1","0","0",0
"19897",31,8,"2","1","3","0","0","2","2","2","1","0","0",0
"19898",55,8,"0","2","1","0","0","2","2","1","1","0","0",0
"19899",31,8,"3","1","3","1","0","2","2","1","1","0","0",0
"19900",57,8,"3","2","2","0","0","2","2","0","1","0","0",0
"19901",45,8,"3","2","3","0","0","2","2","0","1","0","0",0
"19902",33,8,"3","1","3","0","0","2","2","2","1","0","0",0
"19903",35,8,"2","2","3","0","0","2","2","2","1","0","0",0
"19904",50,8,"3","2","2","0","0","2","2","2","2","0","0",0
"19905",33,8,"2","2","3","0","0","2","2","0","1","0","0",0
"19906",45,8,"2","0","3","0","0","2","2","1","1","0","0",0
"19907",42,8,"3","2","3","0","0","2","2","0","2","0","0",0
"19908",46,8,"1","2","1","0","0","2","2","2","1","0","0",0
"19909",32,8,"2","1","3","0","0","2","2","0","1","0","0",0
"19910",47,8,"3","0","3","0","0","2","2","1","2","0","0",0
"19911",31,8,"3","2","2","1","1","2","2","1","1","0","0",0
"19912",45,8,"1","2","2","1","1","2","2","1","1","0","0",0
"19913",50,8,"2","2","3","0","1","2","2","0","1","0","0",0
"19914",54,8,"2","0","3","0","1","2","2","0","1","0","0",0
"19915",50,8,"1","2","2","0","0","2","2","1","1","0","0",0
"19916",57,8,"3","2","2","0","0","2","2","2","2","0","0",0
"19917",51,8,"1","2","2","0","0","2","2","1","2","0","0",0
"19918",37,8,"2","2","3","0","0","2","2","0","1","0","0",0
"19919",45,8,"2","2","3","1","0","2","2","0","1","0","0",0
"19920",30,8,"2","1","3","0","0","2","2","0","2","0","0",0
"19921",32,8,"3","1","2","0","0","2","2","0","2","0","0",0
"19922",38,8,"3","1","2","0","0","2","2","0","1","0","0",0
"19923",31,8,"2","1","3","0","0","2","2","2","1","0","0",1
"19924",55,8,"2","2","3","1","0","2","2","0","2","0","0",0
"19925",32,8,"3","1","2","0","0","2","2","2","1","0","0",1
"19926",55,8,"1","2","1","0","0","2","2","0","1","0","0",0
"19927",49,8,"2","0","3","0","0","2","2","0","1","0","0",0
"19928",47,8,"2","2","3","0","1","2","2","0","1","0","0",0
"19929",46,8,"2","1","3","0","0","2","2","0","2","0","0",0
"19930",57,8,"0","2","3","0","0","2","2","2","1","0","0",0
"19931",33,8,"2","1","3","1","0","2","2","1","2","0","0",0
"19932",33,8,"3","2","2","0","1","2","2","0","2","0","0",0
"19933",46,8,"3","1","3","0","0","2","2","0","2","0","0",0
"19934",43,8,"3","2","2","0","0","2","2","2","2","0","0",0
"19935",35,8,"2","1","3","0","1","2","2","0","2","0","0",0
"19936",49,8,"3","2","2","0","0","2","2","0","2","0","0",0
"19937",38,8,"3","2","3","0","0","2","2","1","2","0","0",0
"19938",44,8,"2","2","3","0","0","2","2","1","1","0","0",0
"19939",35,8,"2","2","3","1","1","2","2","1","2","0","0",0
"19940",48,8,"3","2","2","0","1","2","2","0","1","0","0",0
"19941",30,8,"0","2","2","0","0","2","2","0","2","0","0",0
"19942",50,8,"2","2","2","0","0","2","2","0","1","0","0",0
"19943",31,8,"3","2","2","0","0","2","2","0","1","0","0",0
"19944",40,8,"2","2","3","0","0","2","2","1","1","0","0",0
"19945",47,8,"1","2","2","0","0","2","2","1","2","0","0",0
"19946",42,8,"3","1","2","0","0","2","2","1","1","0","0",0
"19947",48,8,"2","2","2","1","0","2","2","0","2","0","0",0
"19948",34,8,"3","2","2","0","0","2","2","0","2","0","0",0
"19949",59,8,"1","2","1","0","0","2","2","0","2","0","0",0
"19950",59,8,"3","0","3","0","0","2","2","0","2","0","0",0
"19951",30,8,"2","1","3","0","0","2","2","0","1","0","0",0
"19952",43,8,"2","2","1","0","0","2","2","2","2","0","0",0
"19953",31,8,"3","1","2","0","0","2","2","0","1","0","0",0
"19954",46,8,"1","2","1","0","0","2","2","0","1","0","0",0
"19955",33,8,"3","2","2","1","1","2","2","0","2","0","0",0
"19956",30,8,"3","1","2","0","0","2","2","1","1","0","0",0
"19957",59,8,"0","0","2","0","1","2","2","0","1","0","0",0
"19958",35,8,"3","2","3","0","0","2","2","2","1","0","0",0
"19959",46,8,"3","2","2","0","0","2","2","0","2","0","0",0
"19960",51,8,"3","2","2","0","1","2","2","0","2","0","0",0
"19961",41,8,"2","2","3","0","0","2","2","0","1","0","0",0
"19962",38,8,"2","1","3","0","0","2","2","1","2","0","0",0
"19963",47,8,"2","1","3","0","0","2","2","0","1","0","0",0
"19964",35,8,"3","2","2","0","0","2","2","2","2","0","0",0
"19965",32,8,"3","1","3","1","0","2","2","0","2","0","0",0
"19966",33,8,"2","2","3","1","1","2","2","1","1","0","0",0
"19967",43,8,"2","2","3","0","0","2","2","1","1","0","0",0
"19968",46,8,"1","2","2","0","0","2","2","0","1","0","0",0
"19969",38,8,"2","2","3","0","0","2","2","0","2","0","0",0
"19970",49,8,"3","2","2","0","0","2","2","2","2","0","0",1
"19971",41,8,"3","1","2","0","0","2","2","0","2","0","0",0
"19972",60,8,"1","2","3","0","0","2","2","1","1","0","0",0
"19973",52,8,"3","2","1","0","0","2","2","2","1","0","0",1
"19974",35,8,"3","2","2","0","0","2","2","0","2","0","0",0
"19975",47,8,"3","2","0","0","0","2","2","2","2","0","0",0
"19976",52,8,"3","2","2","0","1","2","2","0","1","0","0",0
"19977",35,8,"3","0","2","0","0","2","2","0","1","0","0",0
"19978",30,8,"2","1","3","0","0","2","2","0","1","0","0",0
"19979",51,8,"3","2","1","0","0","2","2","0","1","0","0",0
"19980",33,8,"2","1","3","1","0","2","2","0","2","0","0",0
"19981",35,8,"2","2","3","0","0","2","2","2","1","0","0",0
"19982",39,8,"3","1","2","0","0","2","2","0","0","0","0",0
"19983",37,8,"2","2","3","0","0","2","2","0","0","0","0",0
"19984",32,8,"3","1","3","0","0","2","2","0","0","0","0",0
"19985",38,8,"3","1","3","0","0","2","2","2","0","0","0",0
"19986",40,8,"3","2","2","1","0","2","2","0","1","0","0",0
"19987",33,8,"2","2","3","0","0","2","2","0","0","0","0",0
"19988",57,8,"2","2","3","0","1","2","2","0","1","0","0",0
"19989",53,8,"1","2","1","0","0","2","2","0","2","0","0",0
"19990",38,8,"2","2","3","1","0","2","2","0","2","0","0",0
"19991",47,8,"1","2","2","0","0","2","2","0","0","0","0",0
"19992",34,8,"3","1","3","0","0","2","2","0","1","0","0",0
"19993",32,8,"3","2","2","0","0","2","2","1","0","0","0",0
"19994",32,8,"1","2","1","0","0","2","2","0","0","0","0",0
"19995",31,8,"3","2","3","0","0","2","2","2","0","0","0",1
"19996",32,8,"3","1","3","0","0","2","2","2","0","0","0",0
"19997",55,8,"2","2","3","0","0","2","2","1","2","0","0",0
"19998",55,8,"2","2","3","0","0","2","2","0","0","0","0",0
"19999",39,8,"2","2","3","0","0","2","2","0","0","0","0",0
"20000",39,8,"2","2","3","1","1","2","2","0","1","0","0",0
"20001",35,8,"1","2","1","0","0","2","2","1","0","0","0",0
"20002",40,8,"2","2","3","0","0","2","2","0","1","0","0",0
"20003",40,8,"3","2","2","0","0","2","2","1","0","0","0",0
"20004",33,8,"3","1","3","0","0","2","2","0","1","0","0",0
"20005",32,8,"2","2","3","0","0","2","2","0","0","0","0",0
"20006",39,8,"3","1","3","0","0","2","2","0","0","0","0",0
"20007",36,8,"3","2","3","0","0","2","2","0","1","0","0",0
"20008",57,8,"2","2","3","0","0","2","2","2","2","0","0",0
"20009",49,8,"1","2","2","0","0","2","2","0","1","0","0",0
"20010",35,8,"2","2","3","1","1","2","2","2","1","0","0",1
"20011",48,8,"1","2","2","0","0","2","2","0","1","0","0",0
"20012",40,8,"1","2","2","0","0","2","2","1","0","0","0",0
"20013",32,8,"3","1","2","0","0","2","2","2","1","0","0",1
"20014",52,8,"0","2","2","0","0","2","2","0","0","0","0",0
"20015",48,8,"3","2","2","0","0","2","2","0","0","0","0",0
"20016",31,8,"2","2","3","0","0","2","2","0","2","0","0",0
"20017",34,8,"2","1","3","0","0","2","2","1","2","0","0",0
"20018",31,8,"2","1","3","0","0","2","2","2","0","0","0",1
"20019",37,8,"3","1","2","0","0","2","2","0","1","0","0",0
"20020",44,8,"3","2","3","0","0","2","2","2","1","0","0",0
"20021",34,8,"2","2","3","0","0","2","2","1","2","0","0",0
"20022",54,8,"3","2","2","0","0","2","2","2","2","0","0",0
"20023",32,8,"2","2","1","0","0","2","2","0","1","0","0",0
"20024",36,8,"3","0","2","0","0","2","2","2","1","0","0",1
"20025",59,8,"0","2","2","0","1","2","2","0","2","0","0",0
"20026",41,8,"2","1","2","0","0","2","2","2","1","0","0",0
"20027",34,8,"2","1","3","0","0","2","2","2","2","0","0",0
"20028",43,8,"3","2","3","1","0","2","2","2","1","0","0",0
"20029",54,8,"3","2","3","0","0","2","2","2","2","0","0",0
"20030",31,8,"3","2","2","1","0","2","2","2","1","0","0",0
"20031",32,8,"3","2","2","1","1","2","2","0","1","0","0",0
"20032",46,8,"3","2","2","1","0","2","2","0","2","0","0",0
"20033",49,8,"1","2","3","0","0","2","2","0","2","0","0",0
"20034",43,8,"2","2","3","0","0","2","2","2","1","0","0",0
"20035",53,8,"2","2","3","0","0","2","2","2","2","0","0",0
"20036",38,8,"2","1","3","1","0","2","2","2","1","0","0",0
"20037",30,8,"2","1","3","0","0","2","2","0","1","0","0",0
"20038",36,8,"2","1","3","1","0","2","2","1","1","0","0",0
"20039",33,8,"2","2","3","0","0","2","2","2","1","0","0",0
"20040",46,8,"2","2","3","1","0","2","2","1","1","0","0",0
"20041",31,8,"2","2","3","1","0","2","2","1","1","0","0",0
"20042",39,8,"2","2","3","0","0","2","2","2","2","0","0",1
"20043",46,8,"2","2","3","0","0","2","2","2","2","0","0",1
"20044",49,8,"3","0","2","0","0","2","2","1","1","0","0",0
"20045",52,8,"3","2","1","0","0","2","2","2","2","0","0",0
"20046",46,8,"1","2","1","0","0","2","2","1","2","0","0",0
"20047",47,8,"1","2","1","0","1","2","2","2","1","0","0",0
"20048",31,8,"3","1","2","0","0","2","2","0","1","0","0",0
"20049",51,8,"1","2","1","0","0","2","2","2","2","0","0",0
"20050",47,8,"1","2","2","0","0","2","2","0","1","0","0",0
"20051",46,8,"1","2","1","0","0","2","2","1","2","0","0",0
"20052",47,8,"3","2","2","0","0","2","2","0","1","0","0",0
"20053",43,8,"2","2","3","1","1","2","2","2","1","0","0",0
"20054",33,8,"2","2","3","1","0","2","2","0","1","0","0",0
"20055",51,8,"3","0","3","0","0","2","2","2","2","0","0",0
"20056",57,8,"0","2","1","0","0","2","2","0","2","0","0",0
"20057",34,8,"3","1","3","0","0","2","2","2","1","0","0",0
"20058",31,8,"3","2","3","0","0","2","2","0","1","0","0",0
"20059",35,8,"2","2","3","0","0","2","2","2","2","0","0",0
"20060",41,8,"2","2","3","0","0","2","2","0","2","0","0",0
"20061",48,8,"1","2","1","0","0","2","2","0","2","0","0",0
"20062",51,8,"3","2","2","0","1","2","2","2","2","0","0",0
"20063",60,8,"2","0","3","1","0","2","2","0","1","0","0",0
"20064",41,8,"1","2","1","0","0","2","2","1","2","0","0",0
"20065",34,8,"2","2","3","0","0","2","2","0","1","0","0",0
"20066",61,8,"1","2","1","0","0","2","2","0","1","0","0",0
"20067",36,8,"0","2","2","0","0","2","2","0","2","0","0",0
"20068",37,8,"1","2","1","0","0","2","2","0","2","0","0",0
"20069",30,8,"3","1","2","1","0","2","2","0","1","0","0",0
"20070",34,8,"1","2","1","0","0","2","2","0","2","0","0",0
"20071",47,8,"1","2","1","0","0","2","2","1","1","0","0",0
"20072",50,8,"2","1","3","0","0","2","2","2","2","0","0",0
